Iteration,Seed,Run,Subject,Predicate,Object
1,UVL language,1,UVL language,is abbreviated as,UVL
1,UVL language,1,UVL language,stands for,Universal Variability Language
1,UVL language,1,UVL language,is a,textual variability language
1,UVL language,1,UVL language,is a,community effort
1,UVL language,1,UVL language,is intended as,common textual exchange format
1,UVL language,1,UVL language,is designed to be,human editable
1,UVL language,1,UVL language,is designed to be,suitable for teaching
1,UVL language,1,UVL language,was developed with,MODEVAR initiative
1,UVL language,1,UVL language,provides,unified language for variability modeling
1,UVL language,1,UVL language,supports,feature models
1,UVL language,1,UVL language,provides,default library for parsing
1,UVL language,1,UVL language,provides,default library for printing
1,UVL language,1,UVL language,is integrated in,FeatureIDE
1,UVL language,1,UVL language,is integrated in,TRAVART
1,UVL language,1,UVL language,is used as,pivot language in TRAVART
1,UVL language,1,UVL language,is specified using,context-free grammar
1,UVL language,1,UVL language,uses,EBNF notation
1,UVL language,1,UVL language,uses,nesting for hierarchy
1,UVL language,1,UVL language,uses,complete keywords
1,UVL language,1,UVL language,supports,alternative keyword
1,UVL language,1,UVL language,supports,or keyword
1,UVL language,1,UVL language,supports,optional keyword
1,UVL language,1,UVL language,supports,mandatory keyword
1,UVL language,1,UVL language,supports,cardinalities
1,UVL language,1,UVL language,stores,cross-tree constraints separately
1,UVL language,1,UVL language,supports,propositional logic constraints
1,UVL language,1,UVL language,supports,abstract features
1,UVL language,1,UVL language,supports,feature attributes
1,UVL language,1,UVL language,supports,decomposition of feature models
1,UVL language,1,UVL language,supports,composition of feature models
1,UVL language,1,UVL language,uses,namespaces for composition
1,UVL language,1,UVL language,has syntax similar to,Python
1,UVL language,1,UVL language,has composition mechanism similar to,Java import system
1,UVL language,1,UVL language,uses,sparse format
1,UVL language,1,UVL language,requires,less space than XML
1,UVL language,1,UVL language,supports,logical operator NOT
1,UVL language,1,UVL language,supports,logical operator AND
1,UVL language,1,UVL language,supports,logical operator OR
1,UVL language,1,UVL language,supports,logical operator implies
1,UVL language,1,UVL language,supports,logical operator equivalent
1,UVL language,2,UVL language,stands for,Universal Variability Language
1,UVL language,2,UVL language,is,textual variability language
1,UVL language,2,UVL language,originated from,MODEVAR community effort
1,UVL language,2,UVL language,intended as,common textual exchange format
1,UVL language,2,UVL language,designed to be,human editable
1,UVL language,2,UVL language,designed to be,suitable for teaching
1,UVL language,2,UVL language,provides,default library
1,UVL language,2,UVL language,integrated in,FeatureIDE
1,UVL language,2,UVL language,integrated in,TRAVART
1,UVL language,2,UVL language,uses,context-free grammar
1,UVL language,2,UVL language,uses,EBNF notation
1,UVL language,2,UVL language,uses,nesting for hierarchy
1,UVL language,2,UVL language,uses,complete keywords
1,UVL language,2,UVL language,supports,alternative group keyword
1,UVL language,2,UVL language,supports,or group keyword
1,UVL language,2,UVL language,supports,optional group keyword
1,UVL language,2,UVL language,supports,mandatory group keyword
1,UVL language,2,UVL language,supports,cardinalities
1,UVL language,2,UVL language,stores,separate constraints
1,UVL language,2,UVL language,supports,propositional logic
1,UVL language,2,UVL language,supports,abstract features
1,UVL language,2,UVL language,supports,feature attributes
1,UVL language,2,UVL language,supports,decomposition
1,UVL language,2,UVL language,supports,composition
1,UVL language,2,UVL language,uses,namespaces
1,UVL language,2,UVL language,uses,imports
1,UVL language,2,UVL language,is,sparse format
1,UVL language,2,UVL language,requires,less space than FeatureIDE XML
1,UVL language,2,UVL language,scales to,real-world variability models
1,UVL language,2,UVL language,aims to be,unified language
1,UVL language,3,UVL language,is,textual variability language
1,UVL language,3,UVL language,full name,Universal Variability Language
1,UVL language,3,UVL language,developer,Chico Sundermann
1,UVL language,3,UVL language,developer,Kevin Feichtinger
1,UVL language,3,UVL language,developer,Dominik Engelhardt
1,UVL language,3,UVL language,developer,Rick Rabiser
1,UVL language,3,UVL language,developer,Thomas Thüm
1,UVL language,3,UVL language,community context,MODEVAR initiative
1,UVL language,3,UVL language,primary intention,common textual exchange format
1,UVL language,3,UVL language,design goal,human editable
1,UVL language,3,UVL language,design goal,suitable for teaching
1,UVL language,3,UVL language,integration,FeatureIDE
1,UVL language,3,UVL language,integration,TRAVART
1,UVL language,3,UVL language,role in TRAVART,pivot language
1,UVL language,3,UVL language,format type,sparse format
1,UVL language,3,UVL language,specification format,context-free grammar
1,UVL language,3,UVL language,specification notation,EBNF
1,UVL language,3,UVL language,structure,nesting
1,UVL language,3,UVL language,block definition,indentation
1,UVL language,3,UVL language,statement ending,line-breaks
1,UVL language,3,UVL language,group description mechanism,full-length keywords
1,UVL language,3,UVL language,group description mechanism,cardinalities
1,UVL language,3,UVL language,keyword,alternative
1,UVL language,3,UVL language,keyword,or
1,UVL language,3,UVL language,keyword,optional
1,UVL language,3,UVL language,keyword,mandatory
1,UVL language,3,UVL language,cardinality notation,[a..b]
1,UVL language,3,UVL language,cardinality notation,[b]
1,UVL language,3,UVL language,support,abstract features
1,UVL language,3,UVL language,support,feature attributes
1,UVL language,3,UVL language,support,default selections
1,UVL language,3,UVL language,support,decomposition
1,UVL language,3,UVL language,support,composition
1,UVL language,3,UVL language,composition inspiration,Java packages
1,UVL language,3,UVL language,composition inspiration,Java imports
1,UVL language,3,UVL language,constraint location,separate from tree structure
1,UVL language,3,UVL language,constraint language,propositional logic
1,UVL language,3,UVL language,logical operator,!
1,UVL language,3,UVL language,logical operator,&
1,UVL language,3,UVL language,logical operator,|
1,UVL language,3,UVL language,logical operator,=>
1,UVL language,3,UVL language,logical operator,<=>
1,UVL language,3,UVL language,availability,open-source
1,UVL language,3,UVL language,tooling,parser library
1,UVL language,3,UVL language,tooling,printer library
1,UVL language,3,UVL language,asset,real-world variability model dataset
1,UVL language,4,UVL language,stands for,Universal Variability Language
1,UVL language,4,UVL language,is a,textual variability modeling language
1,UVL language,4,UVL language,originated from,MODEVAR initiative
1,UVL language,4,UVL language,developed through,community effort
1,UVL language,4,UVL language,primary intent,common textual exchange format
1,UVL language,4,UVL language,hierarchy specified using,nesting
1,UVL language,4,UVL language,blocks defined by,indentation
1,UVL language,4,UVL language,statement ending specified by,line-breaks
1,UVL language,4,UVL language,uses,complete keywords
1,UVL language,4,UVL language,supports,abstract features
1,UVL language,4,UVL language,supports,feature attributes
1,UVL language,4,UVL language,supports,default selections
1,UVL language,4,UVL language,supports,decomposition
1,UVL language,4,UVL language,supports,composition
1,UVL language,4,UVL language,supports,cardinalities
1,UVL language,4,UVL language,supports,group descriptors
1,UVL language,4,UVL language,cross-tree constraints limited to,propositional logic
1,UVL language,4,UVL language,specified with,context-free grammar
1,UVL language,4,UVL language,specified using,EBNF notation
1,UVL language,4,UVL language,provided with,default parser library
1,UVL language,4,UVL language,integrated into,FeatureIDE
1,UVL language,4,UVL language,integrated into,TRAVART
1,UVL language,4,UVL language,provides,real-world variability model dataset
1,UVL language,4,UVL language,composition mechanism inspired by,Java import system
1,UVL language,4,UVL language,syntax similarity,Python
1,UVL language,4,UVL language,scales to,real-world variability models
1,UVL language,4,UVL language,stores,cross-tree constraints separately
1,UVL language,4,UVL language,authors include,Chico Sundermann
1,UVL language,4,UVL language,authors include,Kevin Feichtinger
1,UVL language,4,UVL language,authors include,Dominik Engelhardt
1,UVL language,4,UVL language,authors include,Rick Rabiser
1,UVL language,4,UVL language,authors include,Thomas Thüm
1,UVL language,4,UVL language,published at,SPLC 2021
1,UVL language,5,UVL language,stands for,Universal Variability Language
1,UVL language,5,UVL language,originated in,MODEVAR initiative
1,UVL language,5,UVL language,is,unified variability modeling language
1,UVL language,5,UVL language,is,community effort
1,UVL language,5,UVL language,intended as,common textual exchange format
1,UVL language,5,UVL language,is,open-source
1,UVL language,5,UVL language,uses,nesting hierarchy
1,UVL language,5,UVL language,uses,full-length keywords
1,UVL language,5,UVL language,uses,indentation to define blocks
1,UVL language,5,UVL language,uses,line-breaks to specify statement endings
1,UVL language,5,UVL language,supports,abstract features
1,UVL language,5,UVL language,supports,feature attributes
1,UVL language,5,UVL language,supports,default selections
1,UVL language,5,UVL language,supports,decomposition
1,UVL language,5,UVL language,supports,composition
1,UVL language,5,UVL language,supports,propositional logic constraints
1,UVL language,5,UVL language,supports,cardinalities
1,UVL language,5,UVL language,supports,group descriptors
1,UVL language,5,UVL language,integrated into,FeatureIDE
1,UVL language,5,UVL language,integrated into,TRAVART
1,UVL language,5,UVL language,specified with,context-free grammar
1,UVL language,5,UVL language,specified in,EBNF notation
1,UVL language,5,UVL language,provides,default library
1,UVL language,5,UVL language,scales to,real-world variability models
1,UVL language,5,UVL language,includes,dataset of real-world models
2,Language extensions,1,Language extensions,include,generic extension mechanism
2,Language extensions,1,Language extensions,facilitate,tool-specific data storage
2,Language extensions,1,Language extensions,facilitate,mapping to implementation artifacts
2,Language extensions,1,Language extensions,utilize,feature attributes
2,Language extensions,1,Language extensions,enable,storage of preferences
2,Language extensions,1,Language extensions,enable,storage of layouting information
2,Language extensions,1,Language extensions,allow,attaching data to elements
2,Language extensions,1,Future language extensions,include,support for first-order-logic formulas
2,Language extensions,1,Future language extensions,allow,use of quantifiers
2,Language extensions,1,Future language extensions,allow,constraints on feature attributes
2,Language extensions,2,Language extensions,simplify,storing tool-specific data
2,Language extensions,2,Language extensions,simplify,storing arbitrary data
2,Language extensions,2,Language extensions,store,preferences
2,Language extensions,2,Language extensions,store,layouting information
2,Language extensions,2,Language extensions,attach data to,elements
2,Language extensions,2,Language extensions,are,generic
2,Language extensions,2,Language extensions,use,feature attributes
2,Language extensions,2,Language extensions,are part of,UVL scope
2,Language extensions,2,Language extensions,were preferred by,the community
2,Language extensions,2,Feature attributes,enable,variety of extensions
2,Language extensions,2,Future language extensions,include,first-order-logic formulas
2,Language extensions,2,First-order-logic formulas,allow,quantifiers
2,Language extensions,2,First-order-logic formulas,allow,constraints on feature attributes
2,Language extensions,2,UVL,implements,generic extension mechanism
2,Language extensions,3,Language extensions,include,extension mechanism for arbitrary data
2,Language extensions,3,Extension mechanism,allows,storage of tool-specific data
2,Language extensions,3,Tool-specific data,includes,preferences
2,Language extensions,3,Tool-specific data,includes,layouting information
2,Language extensions,3,Feature attributes,serve as,extension mechanism
2,Language extensions,3,Extension mechanism,simplifies,storage of tool-specific data
2,Language extensions,3,UVL,supports,extension mechanism
2,Language extensions,3,Extension mechanism,attaches,tool-specific data to elements
2,Language extensions,3,UVL,has,future extensions considered
2,Language extensions,3,Future extensions,include,first-order-logic formulas
2,Language extensions,3,Future extensions,include,quantifiers
2,Language extensions,3,Future extensions,include,constraints on feature attributes
2,Language extensions,3,Future extensions,include,dedicated language for configurations
2,Language extensions,3,Feature attributes,enable,variety of extensions
2,Language extensions,3,Language extensions,supported by,flexible nature of feature attributes
2,Language extensions,4,Language extensions,are part of,UVL scope
2,Language extensions,4,Extension mechanism,enables storage of,arbitrary data
2,Language extensions,4,Extension mechanism,simplifies storing,tool-specific data
2,Language extensions,4,Extension mechanism,attaches,tool-specific data to elements
2,Language extensions,4,Extension mechanism,stores,tool-specific data
